Instance,Database,Schema,Table,Column,TableRowCount,Classification Scope,EAP#23-Masking,HIPAA Status,Information Type,Masking Data Set,Owner,Primary Jurisdiction,Retention Policy,Sensitivity,Treatment Intent,Applicable Regulation: CaCPA,Applicable Regulation: DPA,Applicable Regulation: GDPR,Applicable Regulation: HIPAA,Applicable Regulation: PCI,Applicable Regulation: SOX,Where Used: Pricing,Where Used: Promotions,Where Used: System-DBA,Where Used: WebOrders,Regulatory Notes,Reason for de-scoping,MS_Description
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Batch,SSISControl_PackageStatus,SysEndTime,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Batch,SSISControl_PackageStatus,SysStartTime,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Batch,SSRSReportSubscriptions,DeliveryDayOfPeriod,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Batch,SSRSReportSubscriptions,DeliveryFrequency,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Batch,SSRSReportSubscriptions,ExecutionPosition,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Batch,SSRSReportSubscriptions,IsEnabled,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Batch,SSRSReportSubscriptions,ReportName,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Batch,SSRSReportSubscriptions,ReportSubscriptionID,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Batch,SSRSReportSubscriptions,SubscriptionDataSource,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Batch,SSRSReportSubscriptions,SubscriptionDescription,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Batch,TransformControl_ApplicationSetting,SettingName,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Batch,TransformControl_ApplicationSetting,SettingValue,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Batch,TransformControl_ApplicationSetting,SysEndTime,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Batch,TransformControl_ApplicationSetting,SysStartTime,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Batch,TransformControl_Exception,CustomErrorText,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Batch,TransformControl_Exception,DatabaseName,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Batch,TransformControl_Exception,Debug,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Batch,TransformControl_Exception,DoThrowException,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Batch,TransformControl_Exception,ErrorLine,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Batch,TransformControl_Exception,ErrorMessage,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Batch,TransformControl_Exception,ErrorNumber,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Batch,TransformControl_Exception,ErrorProcedure,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Batch,TransformControl_Exception,ExceptionId,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Batch,TransformControl_Exception,RollbackMessage,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Batch,TransformControl_Exception,SessionID,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Batch,TransformControl_Exception,Severity,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Batch,TransformControl_Exception,State,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Batch,TransformControl_Exception,SystemDate,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Batch,TransformControl_Exception,UtcDate,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,ApplicationSetting,SettingName,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,ApplicationSetting,SettingValue,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,DW_DayPosts,Accountoperator,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,DW_DayPosts,Amount_Ccy,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,DW_DayPosts,AmountOriginalCcy,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,DW_DayPosts,Ccy,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,DW_DayPosts,CentralClearingType,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,DW_DayPosts,ClearingStatus,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,DW_DayPosts,ClientTypeID,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,DW_DayPosts,ClosedTradeOrigin,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,DW_DayPosts,ConversionRate,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,DW_DayPosts,Dealer,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,DW_DayPosts,EntryID,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,DW_DayPosts,ExchangeFullName,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,DW_DayPosts,GeneralLedgerEntryID,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,DW_DayPosts,IntroducingBroker,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,DW_DayPosts,ISIN,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,DW_DayPosts,Ledger_Type,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,DW_DayPosts,LedgerDesc,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,DW_DayPosts,LedgerEntryDate,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,DW_DayPosts,LedgerId,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,DW_DayPosts,LedgerIdentifier,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,DW_DayPosts,LedgerName,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,DW_DayPosts,LedgerReferenceTypeId,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,DW_DayPosts,LedgerTransactionCode,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,DW_DayPosts,LedgerTransactionDesc,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,DW_DayPosts,LedgerTransactionTypeID,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,DW_DayPosts,Legal_Entity,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,DW_DayPosts,Legal_EntityID,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,DW_DayPosts,MarketName,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,DW_DayPosts,MarketSpecificationName,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,DW_DayPosts,originalCcy,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,DW_DayPosts,OtherAmount_Ccy,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,DW_DayPosts,OtherLedgerDesc,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,DW_DayPosts,OtherLedgerID,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,DW_DayPosts,OtherLedgerType,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,DW_DayPosts,Rate,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,DW_DayPosts,RiskBook,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,DW_DayPosts,Segregated,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,DW_DayPosts,TradingAccountID,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,DW_DayPosts,UnderlyingType,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,MiFIR_FullEquityFixed,CFI Code,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,MiFIR_FullEquityFixed,Contract Size,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,MiFIR_FullEquityFixed,Delivery Type,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,MiFIR_FullEquityFixed,Exchange Symbol,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,MiFIR_FullEquityFixed,Expiry Date,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,MiFIR_FullEquityFixed,Instrument ID,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,MiFIR_FullEquityFixed,ISIN,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,MiFIR_FullEquityFixed,Issuer ID,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,MiFIR_FullEquityFixed,Issuer name,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,MiFIR_FullEquityFixed,Market Identifier Code,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,MiFIR_FullEquityFixed,Maturity Date,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,MiFIR_FullEquityFixed,Notional Currency,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,MiFIR_FullEquityFixed,Notional Currency 2,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,MiFIR_FullEquityFixed,Option Exercise Style,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,MiFIR_FullEquityFixed,Option Future Flag,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,MiFIR_FullEquityFixed,Price Multiplier,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,MiFIR_FullEquityFixed,Put call Indicator,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,MiFIR_FullEquityFixed,Security Description,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,MiFIR_FullEquityFixed,Short Description,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,MiFIR_FullEquityFixed,Strike Price,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,MiFIR_FullEquityFixed,Strike Price Currency,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,MiFIR_FullEquityFixed,Underlying Index Name,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,MiFIR_FullEquityFixed,Underlying Index Term,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,MiFIR_FullEquityFixed,Underlying ISIN,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,OlapQueryLog,Dataset,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,OlapQueryLog,Duration,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,OlapQueryLog,MSOLAP_Database,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,OlapQueryLog,MSOLAP_ObjectPath,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,OlapQueryLog,MSOLAP_User,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,OlapQueryLog,StartTime,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,OlapQueryLog_Old,Dataset,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,OlapQueryLog_Old,Duration,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,OlapQueryLog_Old,MSOLAP_Database,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,OlapQueryLog_Old,MSOLAP_ObjectPath,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,OlapQueryLog_Old,MSOLAP_User,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,OlapQueryLog_Old,StartTime,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,propfca_g2,DepositCountLTD,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,propfca_g2,DepositCountYTD,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,propfca_g2,DepositLTD,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,propfca_g2,DepositYTD,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,propfca_g2,FinancingLTD,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,propfca_g2,GAIN_Account_Number,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,propfca_g2,NetDepositCountLTD,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,propfca_g2,NetDepositCountYTD,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,propfca_g2,NetDepositLTD,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,propfca_g2,NetDepositYTD,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,propfca_g2,RealizedPLLTD,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,propfca_g2,RealizedPLYTD,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,propfca_g2,SpreadPLLtd,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,propfca_g2,TradeCountLTD,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,propfca_g2,TradeCountYTD,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,propfca_g2,TradesFXLTD,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,propfca_g2,TradesIndicesLTD,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,propfca_g2,TradesOtherLTD,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,propfca_g2,VolumeFXLTD,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,propfca_g2,VolumeIndicesLTD,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,propfca_g2,VolumeLTD,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,propfca_g2,VolumeOtherLTD,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,dbo,propfca_g2,VolumeYTD,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
